time,ECG
32.992,0.065
32.994,0.070
32.997,0.145
33.000,0.250
33.003,0.365
33.006,0.510
33.008,0.705
33.011,0.990
33.014,1.370
33.017,1.745
33.019,2.065
33.022,2.205
33.025,2.110
33.028,1.810
33.031,1.405
33.033,0.955
33.036,0.545
33.039,0.285
33.042,0.170
33.044,0.140
33.047,0.120
33.050,0.105
33.053,0.095
33.056,0.070
33.058,0.050
33.061,0.035
33.064,0.040
33.067,0.045
33.069,0.050
33.072,0.035
33.075,-0.005
33.078,-0.020
33.081,-0.020
33.083,0.005
33.086,0.025
33.089,0.015
33.092,0.015
33.094,-0.005
33.097,-0.005
33.100,0.005
33.103,0.005
33.106,0.000
33.108,-0.030
33.111,-0.055
33.114,-0.040
33.117,-0.015
33.119,0.000
33.122,0.010
33.125,-0.015
33.128,-0.025
33.131,-0.025
33.133,0.005
33.136,-0.005
33.139,-0.005
33.142,-0.010
33.144,0.000
33.147,0.020
33.150,0.040
33.153,0.030
33.156,0.020
33.158,0.000
33.161,-0.015
33.164,0.005
33.167,0.030
33.169,0.040
33.172,0.015
33.175,0.020
33.178,0.010
33.181,0.005
33.183,0.015
33.186,0.020
33.189,0.035
33.192,0.040
33.194,0.055
33.197,0.065
33.200,0.085
33.203,0.100
33.206,0.085
33.208,0.070
33.211,0.060
33.214,0.075
33.217,0.080
33.219,0.105
33.222,0.105
33.225,0.110
33.228,0.130
33.231,0.170
33.233,0.190
33.236,0.175
33.239,0.140
33.242,0.115
33.244,0.145
33.247,0.200
33.250,0.250
33.253,0.235
33.256,0.205
33.258,0.190
33.261,0.175
33.264,0.170
33.267,0.185
33.269,0.170
33.272,0.165
33.275,0.135
33.278,0.115
33.281,0.120
33.283,0.135
33.286,0.130
33.289,0.085
33.292,0.055
33.294,0.055
33.297,0.050
33.300,0.035
33.303,0.035
33.306,0.050
33.308,0.030
33.311,-0.010
33.314,-0.030
33.317,-0.025
33.319,0.000
33.322,0.000
33.325,-0.035
33.328,-0.055
33.331,-0.040
33.333,-0.015
33.336,0.015
33.339,-0.005
33.342,-0.015
33.344,0.015
33.347,0.030
33.350,0.045
33.353,0.030
33.356,0.020
33.358,-0.005
33.361,-0.030
33.364,-0.010
33.367,0.015
33.369,0.025
33.372,0.000
33.375,-0.010
33.378,-0.030
33.381,-0.005
33.383,0.030
33.386,0.055
33.389,0.070
33.392,0.060
33.394,0.055
33.397,0.070
33.400,0.100
33.403,0.130
33.406,0.145
33.408,0.155
33.411,0.155
33.414,0.170
33.417,0.190
33.419,0.210
33.422,0.225
33.425,0.225
33.428,0.195
33.431,0.215
33.433,0.240
33.436,0.260
33.439,0.275
33.442,0.325
33.444,0.395
33.447,0.460
33.450,0.530
33.453,0.590
33.456,0.650
33.458,0.710
33.461,0.780
33.464,0.865
33.467,0.945
33.469,1.040
33.472,1.165
33.475,1.265
33.478,1.335
33.481,1.405
33.483,1.510
33.486,1.565
33.489,1.550
33.492,1.485
33.494,1.405
33.497,1.350
33.500,1.290
33.503,1.250
33.506,1.190
33.508,1.105
33.511,1.055
33.514,1.010
33.517,0.965
33.519,0.920
33.522,0.855
33.525,0.805
33.528,0.790
33.531,0.770
33.533,0.740
33.536,0.720
33.539,0.680
33.542,0.610
33.544,0.550
33.547,0.455
33.550,0.340
33.553,0.185
33.556,0.015
33.558,-0.135
33.561,-0.255
33.564,-0.335
33.567,-0.400
33.569,-0.455
33.572,-0.490
33.575,-0.515
33.578,-0.520
33.581,-0.530
33.583,-0.515
33.586,-0.525
33.589,-0.550
33.592,-0.605
33.594,-0.620
33.597,-0.615
33.600,-0.600
33.603,-0.600
33.606,-0.645
33.608,-0.665
33.611,-0.685
33.614,-0.675
33.617,-0.675
33.619,-0.675
33.622,-0.690
33.625,-0.720
33.628,-0.725
33.631,-0.710
33.633,-0.695
33.636,-0.715
33.639,-0.750
33.642,-0.785
33.644,-0.815
33.647,-0.810
33.650,-0.790
33.653,-0.780
33.656,-0.790
33.658,-0.815
33.661,-0.815
33.664,-0.835
33.667,-0.840
33.669,-0.850
33.672,-0.855
33.675,-0.840
33.678,-0.850
33.681,-0.855
33.683,-0.855
33.686,-0.865
33.689,-0.880
33.692,-0.875
33.694,-0.865
33.697,-0.860
33.700,-0.875
33.703,-0.895
33.706,-0.900
33.708,-0.905
33.711,-0.895
33.714,-0.885
33.717,-0.855
33.719,-0.825
33.722,-0.805
33.725,-0.790
33.728,-0.770
33.731,-0.750
33.733,-0.720
33.736,-0.695
33.739,-0.685
33.742,-0.655
33.744,-0.640
33.747,-0.600
33.750,-0.550
33.753,-0.545
33.756,-0.535
33.758,-0.510
33.761,-0.485
33.764,-0.445
33.767,-0.400
33.769,-0.370
33.772,-0.360
33.775,-0.375
33.778,-0.375
33.781,-0.355
33.783,-0.310
33.786,-0.285
33.789,-0.290
33.792,-0.295
33.794,-0.285
33.797,-0.245
33.800,-0.215
33.803,-0.210
33.806,-0.235
33.808,-0.230
33.811,-0.240
33.814,-0.220
33.817,-0.185
33.819,-0.175
33.822,-0.180
33.825,-0.210
33.828,-0.215
33.831,-0.200
33.833,-0.175
33.836,-0.170
33.839,-0.160
33.842,-0.175
33.844,-0.190
33.847,-0.190
33.850,-0.155
33.853,-0.140
33.856,-0.135
33.858,-0.160
33.861,-0.165
33.864,-0.155
33.867,-0.115
33.869,-0.110
33.872,-0.115
33.875,-0.110
33.878,-0.105
33.881,-0.110
33.883,-0.115
33.886,-0.110
33.889,-0.125
33.892,-0.140
33.894,-0.135
33.897,-0.110
33.900,-0.100
33.903,-0.110
33.906,-0.110
33.908,-0.105
33.911,-0.105
33.914,-0.115
33.917,-0.120
33.919,-0.105
33.922,-0.115
33.925,-0.105
33.928,-0.115
33.931,-0.105
33.933,-0.055
33.936,-0.035
33.939,-0.040
33.942,-0.060
33.944,-0.050
33.947,-0.020
33.950,0.020
33.953,0.045
33.956,0.075
33.958,0.070
33.961,0.080
33.964,0.080
33.967,0.050
33.969,0.030
33.972,0.045
33.975,0.065
33.978,0.065
33.981,0.075
33.983,0.105
33.986,0.110
33.989,0.080
33.992,0.035
33.994,-0.030
33.997,-0.070
34.000,-0.090
34.003,-0.085
34.006,-0.080
34.008,-0.110
34.011,-0.125
34.014,-0.115
34.017,-0.100
34.019,-0.100
34.022,-0.105
34.025,-0.115
34.028,-0.120
34.031,-0.100
34.033,-0.070
34.036,-0.055
34.039,-0.045
34.042,-0.040
34.044,-0.020
34.047,-0.040
34.050,-0.030
34.053,-0.005
34.056,0.015
34.058,0.030
34.061,0.010
34.064,-0.025
34.067,0.000
34.069,0.065
34.072,0.155
34.075,0.250
34.078,0.400
34.081,0.635
34.083,0.910
34.086,1.140
34.089,1.340
34.092,1.530
34.094,1.640
34.097,1.515
34.100,1.185
34.103,0.760
34.106,0.320
34.108,-0.035
34.111,-0.240
34.114,-0.265
34.117,-0.210
34.119,-0.170
34.122,-0.160
34.125,-0.140
34.128,-0.130
34.131,-0.130
34.133,-0.155
34.136,-0.160
34.139,-0.160
34.142,-0.150
34.144,-0.125
34.147,-0.110
34.150,-0.135
34.153,-0.190
34.156,-0.195
34.158,-0.155
34.161,-0.145
34.164,-0.155
34.167,-0.160
34.169,-0.160
34.172,-0.155
34.175,-0.135
34.178,-0.120
34.181,-0.115
34.183,-0.080
34.186,-0.040
34.189,-0.050
34.192,-0.115
34.194,-0.135
34.197,-0.100
34.200,-0.040
34.203,-0.030
34.206,-0.005
34.208,0.010
34.211,0.010
34.214,-0.005
34.217,-0.030
34.219,-0.055
34.222,-0.070
34.225,-0.070
34.228,-0.045
34.231,-0.015
34.233,0.005
34.236,0.010
34.239,0.005
34.242,-0.035
34.244,-0.075
34.247,-0.045
34.250,0.035
34.253,0.070
34.256,0.045
34.258,-0.020
34.261,-0.055
34.264,-0.030
34.267,0.010
34.269,0.060
34.272,0.075
34.275,0.085
34.278,0.085
34.281,0.095
34.283,0.090
34.286,0.105
34.289,0.160
34.292,0.245
34.294,0.275
34.297,0.275
34.300,0.260
34.303,0.260
34.306,0.300
34.308,0.315
34.311,0.320
34.314,0.335
34.317,0.355
34.319,0.345
34.322,0.310
34.325,0.325
34.328,0.345
34.331,0.395
34.333,0.435
34.336,0.420
34.339,0.350
34.342,0.315
34.344,0.295
34.347,0.305
34.350,0.330
34.353,0.310
34.356,0.250
34.358,0.190
34.361,0.145
34.364,0.145
34.367,0.140
34.369,0.150
34.372,0.135
34.375,0.100
34.378,0.050
34.381,0.035
34.383,0.045
34.386,0.065
34.389,0.035
34.392,0.005
34.394,-0.015
34.397,-0.025
34.400,-0.035
34.403,-0.035
34.406,-0.040
34.408,-0.080
34.411,-0.100
34.414,-0.105
34.417,-0.050
34.419,-0.060
34.422,-0.105
34.425,-0.145
34.428,-0.140
34.431,-0.105
34.433,-0.070
34.436,-0.050
34.439,-0.055
34.442,-0.105
34.444,-0.155
34.447,-0.140
34.450,-0.115
34.453,-0.100
34.456,-0.125
34.458,-0.130
34.461,-0.110
34.464,-0.075
34.467,-0.050
34.469,-0.010
34.472,-0.010
34.475,-0.010
34.478,-0.015
34.481,0.000
34.483,0.015
34.486,0.005
34.489,0.010
34.492,0.010
34.494,0.030
34.497,0.075
34.500,0.085
34.503,0.070
34.506,0.015
34.508,-0.030
34.511,-0.065
34.514,-0.050
34.517,0.025
34.519,0.080
34.522,0.070
34.525,0.025
34.528,0.005
34.531,-0.010
34.533,-0.025
34.536,-0.045
34.539,-0.090
34.542,-0.125
34.544,-0.135
34.547,-0.140
34.550,-0.145
34.553,-0.175
34.556,-0.210
34.558,-0.220
34.561,-0.230
34.564,-0.235
34.567,-0.215
34.569,-0.205
34.572,-0.235
34.575,-0.255
34.578,-0.235
34.581,-0.190
34.583,-0.140
34.586,-0.155
34.589,-0.185
34.592,-0.195
34.594,-0.185
34.597,-0.145
34.600,-0.125
34.603,-0.110
34.606,-0.125
34.608,-0.165
34.611,-0.190
34.614,-0.160
34.617,-0.125
34.619,-0.085
34.622,-0.010
34.625,0.110
34.628,0.270
34.631,0.470
34.633,0.695
34.636,0.925
34.639,1.195
34.642,1.425
34.644,1.465
34.647,1.245
34.650,0.835
34.653,0.340
34.656,-0.065
34.658,-0.300
34.661,-0.360
34.664,-0.360
34.667,-0.355
34.669,-0.340
34.672,-0.330
34.675,-0.305
34.678,-0.260
34.681,-0.255
34.683,-0.265
34.686,-0.320
34.689,-0.385
34.692,-0.425
34.694,-0.435
34.697,-0.430
34.700,-0.430
34.703,-0.460
34.706,-0.480
34.708,-0.480
34.711,-0.465
34.714,-0.435
34.717,-0.425
34.719,-0.435
34.722,-0.465
34.725,-0.475
34.728,-0.465
34.731,-0.430
34.733,-0.410
34.736,-0.445
34.739,-0.450
34.742,-0.425
34.744,-0.415
34.747,-0.410
34.750,-0.420
34.753,-0.455
34.756,-0.470
34.758,-0.450
34.761,-0.415
34.764,-0.375
34.767,-0.385
34.769,-0.405
34.772,-0.420
34.775,-0.415
34.778,-0.425
34.781,-0.415
34.783,-0.400
34.786,-0.385
34.789,-0.385
34.792,-0.415
34.794,-0.440
34.797,-0.455
34.800,-0.430
34.803,-0.430
34.806,-0.435
34.808,-0.430
34.811,-0.380
34.814,-0.325
34.817,-0.290
34.819,-0.255
34.822,-0.290
34.825,-0.295
34.828,-0.285
34.831,-0.260
34.833,-0.245
34.836,-0.235
34.839,-0.220
34.842,-0.220
34.844,-0.235
34.847,-0.205
34.850,-0.150
34.853,-0.120
34.856,-0.135
34.858,-0.150
34.861,-0.145
34.864,-0.100
34.867,-0.095
34.869,-0.125
34.872,-0.140
34.875,-0.125
34.878,-0.080
34.881,-0.060
34.883,-0.020
34.886,-0.020
34.889,-0.005
34.892,-0.010
34.894,-0.005
34.897,-0.020
34.900,-0.040
34.903,-0.090
34.906,-0.165
34.908,-0.240
34.911,-0.285
34.914,-0.290
34.917,-0.275
34.919,-0.270
34.922,-0.280
34.925,-0.260
34.928,-0.245
34.931,-0.230
34.933,-0.230
34.936,-0.225
34.939,-0.235
34.942,-0.255
34.944,-0.275
34.947,-0.275
34.950,-0.250
34.953,-0.250
34.956,-0.275
34.958,-0.340
34.961,-0.365
34.964,-0.365
34.967,-0.360
34.969,-0.345
34.972,-0.360
34.975,-0.365
34.978,-0.350
34.981,-0.335
34.983,-0.315
34.986,-0.335
34.989,-0.330
34.992,-0.330
34.994,-0.295
34.997,-0.245
35.000,-0.205
35.003,-0.230
35.006,-0.285
35.008,-0.295
35.011,-0.305
35.014,-0.260
35.017,-0.220
35.019,-0.190
35.022,-0.185
35.025,-0.220
35.028,-0.260
35.031,-0.275
35.033,-0.290
35.036,-0.305
35.039,-0.310
35.042,-0.285
35.044,-0.255
35.047,-0.245
35.050,-0.255
35.053,-0.245
35.056,-0.225
35.058,-0.200
35.061,-0.190
35.064,-0.165
35.067,-0.135
35.069,-0.125
35.072,-0.115
35.075,-0.125
35.078,-0.150
35.081,-0.145
35.083,-0.120
35.086,-0.070
35.089,-0.065
35.092,-0.070
35.094,-0.070
35.097,-0.055
35.100,-0.050
35.103,-0.045
35.106,-0.075
35.108,-0.095
35.111,-0.105
35.114,-0.080
35.117,-0.090
35.119,-0.115
35.122,-0.170
35.125,-0.220
35.128,-0.225
35.131,-0.220
35.133,-0.200
35.136,-0.180
35.139,-0.180
35.142,-0.200
35.144,-0.235
35.147,-0.265
35.150,-0.255
35.153,-0.240
35.156,-0.250
35.158,-0.265
35.161,-0.295
35.164,-0.290
35.167,-0.240
35.169,-0.220
35.172,-0.245
35.175,-0.280
35.178,-0.275
35.181,-0.265
35.183,-0.250
35.186,-0.230
35.189,-0.235
35.192,-0.235
35.194,-0.220
35.197,-0.185
35.200,-0.115
35.203,-0.025
35.206,0.105
35.208,0.265
35.211,0.470
35.214,0.720
35.217,1.010
35.219,1.270
35.222,1.465
35.225,1.510
35.228,1.340
35.231,0.980
35.233,0.545
35.236,0.105
35.239,-0.185
35.242,-0.315
35.244,-0.320
35.247,-0.285
35.250,-0.255
35.253,-0.255
35.256,-0.265
35.258,-0.245
35.261,-0.230
35.264,-0.250
35.267,-0.265
35.269,-0.280
35.272,-0.285
35.275,-0.305
35.278,-0.325
35.281,-0.340
35.283,-0.325
35.286,-0.330
35.289,-0.325
35.292,-0.335
35.294,-0.315
35.297,-0.305
35.300,-0.290
35.303,-0.260
35.306,-0.280
35.308,-0.325
35.311,-0.335
35.314,-0.320
35.317,-0.280
35.319,-0.265
35.322,-0.290
35.325,-0.310
35.328,-0.330
35.331,-0.310
35.333,-0.285
35.336,-0.260
35.339,-0.260
35.342,-0.280
35.344,-0.310
35.347,-0.295
35.350,-0.305
35.353,-0.290
35.356,-0.270
35.358,-0.265
35.361,-0.280
35.364,-0.240
35.367,-0.210
35.369,-0.185
35.372,-0.195
35.375,-0.210
35.378,-0.215
35.381,-0.200
35.383,-0.180
35.386,-0.155
35.389,-0.165
35.392,-0.175
35.394,-0.165
35.397,-0.125
35.400,-0.090
35.403,-0.075
35.406,-0.085
35.408,-0.085
35.411,-0.075
35.414,-0.030
35.417,-0.015
35.419,0.010
35.422,0.010
35.425,-0.005
35.428,-0.025
35.431,-0.005
35.433,0.025
35.436,0.050
35.439,0.045
35.442,0.035
35.444,0.040
35.447,0.055
35.450,0.065
35.453,0.075
35.456,0.070
35.458,0.065
35.461,0.070
35.464,0.095
35.467,0.115
35.469,0.125
35.472,0.085
35.475,0.050
35.478,0.040
35.481,0.035
35.483,0.025
35.486,-0.005
35.489,-0.020
35.492,-0.070
35.494,-0.070
35.497,-0.070
35.500,-0.065
35.503,-0.070
35.506,-0.085
35.508,-0.115
35.511,-0.125
35.514,-0.150
35.517,-0.145
35.519,-0.140
35.522,-0.140
35.525,-0.160
35.528,-0.160
35.531,-0.160
35.533,-0.150
35.536,-0.150
35.539,-0.155
35.542,-0.195
35.544,-0.190
35.547,-0.175
35.550,-0.160
35.553,-0.145
35.556,-0.155
35.558,-0.155
35.561,-0.160
35.564,-0.140
35.567,-0.130
35.569,-0.130
35.572,-0.110
35.575,-0.120
35.578,-0.125
35.581,-0.130
35.583,-0.120
35.586,-0.135
35.589,-0.130
35.592,-0.150
35.594,-0.155
35.597,-0.165
35.600,-0.140
35.603,-0.130
35.606,-0.135
35.608,-0.145
35.611,-0.150
35.614,-0.140
35.617,-0.130
35.619,-0.125
35.622,-0.155
35.625,-0.190
35.628,-0.190
35.631,-0.175
35.633,-0.125
35.636,-0.110
35.639,-0.130
35.642,-0.155
35.644,-0.155
35.647,-0.140
35.650,-0.120
35.653,-0.095
35.656,-0.085
35.658,-0.080
35.661,-0.090
35.664,-0.080
35.667,-0.080
35.669,-0.065
35.672,-0.030
35.675,-0.010
35.678,0.000
35.681,0.010
35.683,0.035
35.686,0.060
35.689,0.075
35.692,0.085
35.694,0.060
35.697,0.065
35.700,0.040
35.703,0.005
35.706,-0.010
35.708,-0.040
35.711,-0.070
35.714,-0.090
35.717,-0.090
35.719,-0.095
35.722,-0.095
35.725,-0.100
35.728,-0.085
35.731,-0.080
35.733,-0.085
35.736,-0.110
35.739,-0.125
35.742,-0.130
35.744,-0.115
35.747,-0.095
35.750,-0.055
35.753,-0.095
35.756,-0.165
35.758,-0.235
35.761,-0.250
35.764,-0.230
35.767,-0.180
35.769,-0.170
35.772,-0.165
35.775,-0.160
35.778,-0.150
35.781,-0.160
35.783,-0.170
35.786,-0.175
35.789,-0.185
35.792,-0.135
35.794,-0.045
35.797,0.105
35.800,0.320
35.803,0.575
35.806,0.830
35.808,1.080
35.811,1.300
35.814,1.500
35.817,1.675
35.819,1.670
35.822,1.435
35.825,1.040
35.828,0.595
35.831,0.225
35.833,-0.020
35.836,-0.120
35.839,-0.175
35.842,-0.210
35.844,-0.240
35.847,-0.255
35.850,-0.225
35.853,-0.215
35.856,-0.215
35.858,-0.220
35.861,-0.235
35.864,-0.235
35.867,-0.215
35.869,-0.215
35.872,-0.240
35.875,-0.255
35.878,-0.275
35.881,-0.280
35.883,-0.255
35.886,-0.270
35.889,-0.280
35.892,-0.275
35.894,-0.210
35.897,-0.170
35.900,-0.155
35.903,-0.155
35.906,-0.150
35.908,-0.170
35.911,-0.210
35.914,-0.250
35.917,-0.280
35.919,-0.270
35.922,-0.260
35.925,-0.250
35.928,-0.260
35.931,-0.270
35.933,-0.230
35.936,-0.215
35.939,-0.205
35.942,-0.250
35.944,-0.290
35.947,-0.280
35.950,-0.250
35.953,-0.215
35.956,-0.205
35.958,-0.205
35.961,-0.240
35.964,-0.245
35.967,-0.225
35.969,-0.180
35.972,-0.150
35.975,-0.170
35.978,-0.200
35.981,-0.205
35.983,-0.150
35.986,-0.105
35.989,-0.115
35.992,-0.125
35.994,-0.135
35.997,-0.110
36.000,-0.110
36.003,-0.120
36.006,-0.145
36.008,-0.130
36.011,-0.110
36.014,-0.070
36.017,-0.045
36.019,-0.040
36.022,-0.040
36.025,-0.035
36.028,-0.010
36.031,-0.015
36.033,-0.040
36.036,-0.045
36.039,-0.030
36.042,-0.005
36.044,0.030
36.047,0.050
36.050,0.055
36.053,0.060
36.056,0.045
36.058,0.035
36.061,0.060
36.064,0.065
36.067,0.040
36.069,0.020
36.072,-0.025
36.075,-0.060
36.078,-0.085
36.081,-0.085
36.083,-0.090
36.086,-0.110
36.089,-0.145
36.092,-0.180
36.094,-0.195
36.097,-0.205
36.100,-0.190
36.103,-0.180
36.106,-0.210
36.108,-0.230
36.111,-0.230
36.114,-0.200
36.117,-0.175
36.119,-0.165
36.122,-0.175
36.125,-0.185
36.128,-0.155
36.131,-0.135
36.133,-0.115
36.136,-0.115
36.139,-0.130
36.142,-0.145
36.144,-0.155
36.147,-0.150
36.150,-0.160
36.153,-0.165
36.156,-0.170
36.158,-0.175
36.161,-0.185
36.164,-0.160
36.167,-0.150
36.169,-0.145
36.172,-0.165
36.175,-0.185
36.178,-0.185
36.181,-0.180
36.183,-0.160
36.186,-0.145
36.189,-0.120
36.192,-0.110
36.194,-0.125
36.197,-0.130
36.200,-0.125
36.203,-0.140
36.206,-0.155
36.208,-0.160
36.211,-0.175
36.214,-0.155
36.217,-0.150
36.219,-0.125
36.222,-0.130
36.225,-0.120
36.228,-0.105
36.231,-0.090
36.233,-0.105
36.236,-0.130
36.239,-0.125
36.242,-0.110
36.244,-0.105
36.247,-0.050
36.250,-0.025
36.253,-0.020
36.256,-0.045
36.258,-0.065
36.261,-0.085
36.264,-0.035
36.267,0.010
36.269,0.005
36.272,-0.030
36.275,-0.055
36.278,-0.070
36.281,-0.065
36.283,-0.060
36.286,-0.080
36.289,-0.110
36.292,-0.130
36.294,-0.140
36.297,-0.145
36.300,-0.135
36.303,-0.145
36.306,-0.145
36.308,-0.160
36.311,-0.150
36.314,-0.140
36.317,-0.145
36.319,-0.155
36.322,-0.185
36.325,-0.200
36.328,-0.220
36.331,-0.210
36.333,-0.200
36.336,-0.195
36.339,-0.180
36.342,-0.190
36.344,-0.205
36.347,-0.180
36.350,-0.170
36.353,-0.180
36.356,-0.205
36.358,-0.215
36.361,-0.215
36.364,-0.145
36.367,-0.040
36.369,0.130
36.372,0.300
36.375,0.515
36.378,0.765
36.381,1.045
36.383,1.315
36.386,1.510
36.389,1.545
36.392,1.320
36.394,0.940
36.397,0.525
36.400,0.170
36.403,-0.045
36.406,-0.150
36.408,-0.205
36.411,-0.235
36.414,-0.250
36.417,-0.225
36.419,-0.195
36.422,-0.185
36.425,-0.175
36.428,-0.185
36.431,-0.185
36.433,-0.190
36.436,-0.195
36.439,-0.215
36.442,-0.220
36.444,-0.215
36.447,-0.190
36.450,-0.165
36.453,-0.175
36.456,-0.200
36.458,-0.225
36.461,-0.215
36.464,-0.195
36.467,-0.160
36.469,-0.160
36.472,-0.185
36.475,-0.200
36.478,-0.195
36.481,-0.180
36.483,-0.175
36.486,-0.175
36.489,-0.195
36.492,-0.215
36.494,-0.215
36.497,-0.190
36.500,-0.165
36.503,-0.175
36.506,-0.175
36.508,-0.175
36.511,-0.165
36.514,-0.135
36.517,-0.120
36.519,-0.155
36.522,-0.180
36.525,-0.195
36.528,-0.175
36.531,-0.150
36.533,-0.130
36.536,-0.125
36.539,-0.145
36.542,-0.155
36.544,-0.130
36.547,-0.120
36.550,-0.105
36.553,-0.110
36.556,-0.125
36.558,-0.120
36.561,-0.095
36.564,-0.065
36.567,-0.040
36.569,-0.020
36.572,-0.010
36.575,-0.005
36.578,-0.010
36.581,0.005
36.583,0.035
36.586,0.055
36.589,0.035
36.592,0.020
36.594,0.030
36.597,0.045
36.600,0.070
36.603,0.100
36.606,0.110
36.608,0.105
36.611,0.100
36.614,0.090
36.617,0.105
36.619,0.120
36.622,0.100
36.625,0.100
36.628,0.110
36.631,0.150
36.633,0.165
36.636,0.175
36.639,0.140
36.642,0.100
36.644,0.075
36.647,0.070
36.650,0.075
36.653,0.075
36.656,0.060
36.658,0.025
36.661,0.000
36.664,-0.020
36.667,-0.030
36.669,-0.060
36.672,-0.085
36.675,-0.120
36.678,-0.115
36.681,-0.085
36.683,-0.080
36.686,-0.095
36.689,-0.115
36.692,-0.125
36.694,-0.105
36.697,-0.065
36.700,-0.050
36.703,-0.070
36.706,-0.095
36.708,-0.120
36.711,-0.125
36.714,-0.110
36.717,-0.090
36.719,-0.090
36.722,-0.090
36.725,-0.090
36.728,-0.095
36.731,-0.090
36.733,-0.090
36.736,-0.080
36.739,-0.105
36.742,-0.135
36.744,-0.140
36.747,-0.105
36.750,-0.065
36.753,-0.070
36.756,-0.080
36.758,-0.115
36.761,-0.120
36.764,-0.105
36.767,-0.075
36.769,-0.050
36.772,-0.065
36.775,-0.080
36.778,-0.080
36.781,-0.045
36.783,0.000
36.786,0.020
36.789,0.010
36.792,0.005
36.794,0.020
36.797,0.045
36.800,0.080
36.803,0.090
36.806,0.065
36.808,0.030
36.811,0.025
36.814,0.050
36.817,0.075
36.819,0.070
36.822,0.035
36.825,0.015
36.828,0.005
36.831,0.005
36.833,0.010
36.836,-0.010
36.839,-0.010
36.842,-0.010
36.844,0.005
36.847,0.045
36.850,0.070
36.853,0.100
36.856,0.130
36.858,0.175
36.861,0.235
36.864,0.335
36.867,0.445
36.869,0.540
36.872,0.600
36.875,0.650
36.878,0.700
36.881,0.775
36.883,0.880
36.886,0.940
36.889,0.975
36.892,1.020
36.894,1.105
36.897,1.235
36.900,1.355
36.903,1.380
36.906,1.350
36.908,1.305
36.911,1.355
36.914,1.440
36.917,1.525
36.919,1.585
36.922,1.605
36.925,1.655
36.928,1.710
36.931,1.715
36.933,1.540
36.936,1.170
36.939,0.740
36.942,0.410
36.944,0.200
36.947,0.025
36.950,-0.095
36.953,-0.170
36.956,-0.255
36.958,-0.330
36.961,-0.365
36.964,-0.385
36.967,-0.415
36.969,-0.455
36.972,-0.480
36.975,-0.500
36.978,-0.520
36.981,-0.520
36.983,-0.520
36.986,-0.515
36.989,-0.545
36.992,-0.550
36.994,-0.535
36.997,-0.515
37.000,-0.525
37.003,-0.555
37.006,-0.605
37.008,-0.625
37.011,-0.615
37.014,-0.590
37.017,-0.590
37.019,-0.605
37.022,-0.610
37.025,-0.645
37.028,-0.665
37.031,-0.675
37.033,-0.670
37.036,-0.650
37.039,-0.680
37.042,-0.695
37.044,-0.685
37.047,-0.690
37.050,-0.705
37.053,-0.730
37.056,-0.730
37.058,-0.745
37.061,-0.755
37.064,-0.760
37.067,-0.755
37.069,-0.760
37.072,-0.780
37.075,-0.825
37.078,-0.810
37.081,-0.795
37.083,-0.775
37.086,-0.775
37.089,-0.800
37.092,-0.835
37.094,-0.830
37.097,-0.785
37.100,-0.755
37.103,-0.775
37.106,-0.815
37.108,-0.830
37.111,-0.800
37.114,-0.750
37.117,-0.730
37.119,-0.730
37.122,-0.755
37.125,-0.750
37.128,-0.730
37.131,-0.695
37.133,-0.680
37.136,-0.650
37.139,-0.655
37.142,-0.655
37.144,-0.615
37.147,-0.580
37.150,-0.535
37.153,-0.520
37.156,-0.500
37.158,-0.500
37.161,-0.455
37.164,-0.435
37.167,-0.410
37.169,-0.380
37.172,-0.380
37.175,-0.365
37.178,-0.375
37.181,-0.395
37.183,-0.380
37.186,-0.365
37.189,-0.350
37.192,-0.330
37.194,-0.320
37.197,-0.325
37.200,-0.330
37.203,-0.335
37.206,-0.340
37.208,-0.355
37.211,-0.365
37.214,-0.355
37.217,-0.355
37.219,-0.335
37.222,-0.340
37.225,-0.345
37.228,-0.365
37.231,-0.365
37.233,-0.345
37.236,-0.340
37.239,-0.350
37.242,-0.360
37.244,-0.360
37.247,-0.340
37.250,-0.325
37.253,-0.325
37.256,-0.345
37.258,-0.360
37.261,-0.355
37.264,-0.325
37.267,-0.290
37.269,-0.270
37.272,-0.300
37.275,-0.330
37.278,-0.320
37.281,-0.310
37.283,-0.295
37.286,-0.295
37.289,-0.290
37.292,-0.290
37.294,-0.270
37.297,-0.265
37.300,-0.255
37.303,-0.240
37.306,-0.225
37.308,-0.210
37.311,-0.215
37.314,-0.215
37.317,-0.200
37.319,-0.180
37.322,-0.150
37.325,-0.140
37.328,-0.115
37.331,-0.095
37.333,-0.090
37.336,-0.090
37.339,-0.095
37.342,-0.115
37.344,-0.135
37.347,-0.110
37.350,-0.110
37.353,-0.125
37.356,-0.155
37.358,-0.185
37.361,-0.195
37.364,-0.195
37.367,-0.190
37.369,-0.210
37.372,-0.235
37.375,-0.240
37.378,-0.245
37.381,-0.245
37.383,-0.255
37.386,-0.275
37.389,-0.310
37.392,-0.305
37.394,-0.270
37.397,-0.205
37.400,-0.175
37.403,-0.195
37.406,-0.245
37.408,-0.280
37.411,-0.295
37.414,-0.270
37.417,-0.255
37.419,-0.240
37.422,-0.250
37.425,-0.270
37.428,-0.280
37.431,-0.280
37.433,-0.265
37.436,-0.250
37.439,-0.190
37.442,-0.120
37.444,0.025
37.447,0.215
